id,name,host_id,host_since,host_total_listings_count,latitude,longitude,neighbourhood_cleansed,property_type,room_type,square_feet,price,review_scores_rating,z_score
32868332,Bright room in the city's bohemian neighborhood,65400074,2016-04-01,1,19.41415,-99.16435,Cuauhtémoc,Apartment,Private room,,500.0,97.0,-0.17836831865147687
32869121,Carolina's place,198303899,2018-06-26,0,19.36571,-99.17318,Benito Juárez,Condominium,Private room,,205.0,97.0,-0.24883046507361814
32870040,NEW! The Local Way - Casa Roma,72969330,2016-05-20,23,19.41764,-99.16581,Cuauhtémoc,Apartment,Entire home/apt,,2182.0,88.0,0.2233853433215456
32870577,Modern Studio w/terrace heart of Roma/Condesa,147254250,2017-08-22,2,19.4111,-99.16436,Cuauhtémoc,Apartment,Entire home/apt,,1796.0,97.0,0.13118741613867602
32872190,"PH PARQUE HUNDIDO, VISTAS, 3 BAÑOS, WIFI, TERRAZA",126409841,2017-04-18,1,19.378120000000003,-99.17939,Benito Juárez,Apartment,Entire home/apt,,886.0,100.0,-0.08617039146860726
32872400,"CONFORT@ 03: Residencia nueva, zona WTC y Condesa",27215085,2015-02-04,8,19.397779999999997,-99.17990999999999,Miguel Hidalgo,House,Private room,,294.0,90.0,-0.22757239378015856
32872653,"Mexico My Love, Tennyson & Masaryk, Sunny Terraces",16881981,2014-06-16,3,19.43072,-99.19521,Miguel Hidalgo,Apartment,Entire home/apt,,5997.0,100.0,1.1346161521366946
32872883,"CONFORT@ 05: Residencia nueva, zona WTC y Condesa",27215085,2015-02-04,8,19.39917,-99.18044,Miguel Hidalgo,House,Private room,,272.0,100.0,-0.23282719792011486
32875981,Casa de huéspedes Roma Sur,29865838,2015-03-23,2,19.40943,-99.1611,Cuauhtémoc,House,Private room,,204.0,,-0.24906931980725253
32876064,Departamento en Aeropuerto,51187314,2015-12-13,6,19.4352,-99.08464000000001,Venustiano Carranza,Condominium,Entire home/apt,,579.0,97.0,-0.15949879469436107
32876140,Dormitorio cómodo. Comfortable dormitory,51187314,2015-12-13,6,19.434829999999998,-99.08619,Venustiano Carranza,Apartment,Private room,,357.0,95.0,-0.2125245455611928
32885432,DOWNTOWN MEXICO CITY-LOFT,49902913,2015-11-25,3,19.44025,-99.13176999999999,Cuauhtémoc,Loft,Entire home/apt,,693.0,,-0.13226935506004206
32886391,Habitación UNO,247409205,2019-03-07,1,19.444770000000002,-99.18069,Miguel Hidalgo,Apartment,Private room,,249.0,98.0,-0.23832085679370554
32892794,50% OFF     Super location Brand New rated CDMX,73194914,2016-05-21,8,19.40154,-99.14489,Benito Juárez,Apartment,Entire home/apt,,747.0,90.0,-0.11937119944378569
32894594,EXCLUSIVA SUITE EN CASA DE 1905. GRAN UBICACIÓN,247474259,2019-03-07,2,19.42463,-99.16084000000001,Cuauhtémoc,Apartment,Entire home/apt,,1584.0,99.0,0.08055021260818804
32894889,Hermoso departamento en el corazón de la Roma!,186365722,2018-04-26,1,19.41489,-99.15985,Cuauhtémoc,Apartment,Entire home/apt,,693.0,96.0,-0.13226935506004206
32895626,2 Bedroom Apt @ at the best of CDMX,191198795,2018-05-23,12,19.43007,-99.17919,Miguel Hidalgo,Apartment,Entire home/apt,,2608.0,100.0,0.3251374598497903
32896058,Departamento NUEVO frente a WTC México (A),154887869,2017-10-16,2,19.395329999999998,-99.17371,Benito Juárez,Condominium,Entire home/apt,,1426.0,95.0,0.04281116469395643
32896606,Suites Copérnico Polanco Anzures,191198795,2018-05-23,12,19.4314,-99.17866,Miguel Hidalgo,Apartment,Entire home/apt,,2591.0,,0.3210769293780059
32896687,Perfecto para un vuelo de Tránsito. Fly Layover!!,51187314,2015-12-13,6,19.43667,-99.08421,Venustiano Carranza,Apartment,Private room,,423.0,95.0,-0.1967601331413239
32897004,Suites Copérnico Polanco Anzures,191198795,2018-05-23,12,19.430239999999998,-99.17712,Miguel Hidalgo,Apartment,Entire home/apt,,2608.0,,0.3251374598497903
32897213,Suites Copérnico Polanco Anzures,191198795,2018-05-23,12,19.43095,-99.17799000000001,Miguel Hidalgo,Apartment,Entire home/apt,,1672.0,100.0,0.10156942916801323
32897415,Suites Copérnico Polanco Anzures,191198795,2018-05-23,12,19.431620000000002,-99.17772,Miguel Hidalgo,Apartment,Entire home/apt,,1955.0,,0.16916531878654198
32897589,Suites Copérnico Polanco Anzures,191198795,2018-05-23,12,19.43059,-99.17714000000001,Miguel Hidalgo,Apartment,Entire home/apt,,1946.0,,0.1670156261838326
32897737,Enjoy 1 Bedroom Suite @ Anzures,191198795,2018-05-23,12,19.431720000000002,-99.17698,Miguel Hidalgo,Apartment,Entire home/apt,,1449.0,100.0,0.04830482356754711
32897892,Beautiful 1 Bedroom suite @ the best of CDMX,191198795,2018-05-23,12,19.42985,-99.17763000000001,Miguel Hidalgo,Apartment,Entire home/apt,,1449.0,,0.04830482356754711
32898000,Suites Copérnico Polanco Anzures,191198795,2018-05-23,12,19.43205,-99.17707,Miguel Hidalgo,Apartment,Entire home/apt,,1955.0,,0.16916531878654198
32898196,"Peaceful, comfy & well located space in CDMX",25935831,2015-01-11,1,19.39586,-99.18675,Miguel Hidalgo,Apartment,Private room,,339.0,99.0,-0.2168239307666116
32898267,Moderno Departamento en Av. Presidente Masaryk,185017000,2018-04-18,6,19.43122,-99.18609000000001,Miguel Hidalgo,Apartment,Entire home/apt,,2608.0,93.0,0.3251374598497903
32899457,La Casa del Mural,208586300,2018-08-10,1,19.35745,-99.16814000000001,Coyoacán,House,Entire home/apt,,1494.0,94.0,0.059053286581094086
32899927,Luxury Apartment at Insurgentes Sur & Manacar,114702088,2017-02-03,1,19.37128,-99.18137,Benito Juárez,Apartment,Entire home/apt,,1716.0,97.0,0.11207903744792583
32900326,GALILEO HIGH-END Spacious Apartment,27841247,2015-02-16,72,19.42814,-99.19354,Miguel Hidalgo,Apartment,Entire home/apt,,3344.0,80.0,0.5009345438046918
32901113,P1*  'ʘ‿ʘ' Amazing place to stay! REFORMA-ANGEL,247006735,2019-03-05,4,19.429679999999998,-99.16486,Cuauhtémoc,Apartment,Entire home/apt,,1000.0,76.0,-0.058940951834288255
32901422,P2  (◠‿◠)  Brand new apartment! REFORMA/ANGEL!,247006735,2019-03-05,4,19.429000000000002,-99.16441,Cuauhtémoc,Apartment,Entire home/apt,,1386.0,79.0,0.033256975348581345
32902403,Comfortable and simple private room/Condesa/WTC,230085524,2018-12-10,1,19.39979,-99.17596999999999,Miguel Hidalgo,Apartment,Private room,,205.0,94.0,-0.24883046507361814
32902490,Full Apartment in Great and Safe Location !!,50210865,2015-11-30,6,19.44979,-99.17179,Miguel Hidalgo,Apartment,Entire home/apt,,1048.0,100.0,-0.04747592461983815
32903149,Cozy Private Apartment in Colonia Roma w/Parking,165528303,2018-01-03,9,19.42139,-99.16273000000001,Cuauhtémoc,Apartment,Entire home/apt,,1250.0,91.0,0.0007727315743060468
32910865,"Depto. moderno, funcional y ambiente familiar",12084509,2014-02-09,1,19.43509,-99.18035,Miguel Hidalgo,Condominium,Entire home/apt,,1607.0,98.0,0.08604387148177871
32911209,Habitacion  al sur de la ciudad,247609356,2019-03-08,2,19.30211,-99.24628,La Magdalena Contreras,Guest suite,Private room,,357.0,,-0.2125245455611928
32912276,Bedroom just for quiet girl. Not allowed mens.,164419825,2017-12-27,4,19.44015,-99.16085,Cuauhtémoc,Apartment,Private room,,204.0,100.0,-0.24906931980725253
32912919,ROMA AMOR great location near centro medico,32718754,2015-05-05,7,19.4049,-99.15663,Cuauhtémoc,Apartment,Entire home/apt,,1025.0,90.0,-0.052969583493428826
32913869,Loft in Mexico City,83066697,2016-07-11,1,19.39411,-99.17775,Benito Juárez,Loft,Entire home/apt,,498.0,97.0,-0.17884602811874561
32914241,Departamento de lujo en la Colonia Roma,107797851,2016-12-19,5,19.41838,-99.15777,Cuauhtémoc,Apartment,Entire home/apt,,1409.0,99.0,0.03875063422217202
32915835,Apartment (super close of centro ),222715336,2018-10-26,2,19.41279,-99.14596,Cuauhtémoc,Apartment,Entire home/apt,,401.0,93.0,-0.2020149372812802
32916767,Habitación,247609356,2019-03-08,2,19.30386,-99.24192,La Magdalena Contreras,Loft,Entire home/apt,,691.0,,-0.1327470645273108
32917596,SANITIZADO AL 100% con máquina de vapor!!!,130445271,2017-05-15,6,19.43966,-99.17663,Miguel Hidalgo,Apartment,Entire home/apt,,997.0,99.0,-0.059657516035191385
32917824,Casa de Huéspedes Julia-Depto completo planta baja,182398028,2018-04-04,6,19.29269,-99.04077,Tláhuac,House,Entire home/apt,,445.0,100.0,-0.1915053290013676
32919197,☆Cómodo y acogedor Loft en el Corazón de Coyoacán☆,197091490,2018-06-21,2,19.35034,-99.1629,Coyoacán,Apartment,Entire home/apt,,837.0,100.0,-0.09787427341669175
32919215,Habitación amueblada a unas cuadras de WTC,80986380,2016-06-30,1,19.39719,-99.16636,Benito Juárez,Guest suite,Entire home/apt,,407.0,95.0,-0.20058180887947394
32919295,Lujoso loft Condesa/Luxury loft in beautiful area,188309963,2018-05-07,1,19.41564,-99.16906999999999,Cuauhtémoc,House,Entire home/apt,,2500.0,100.0,0.29934114861727756
32920875,⚡LUXURY Apt with PRIVATE TERRACE & TOP Location,157491849,2017-11-05,30,19.42137,-99.16161,Cuauhtémoc,Apartment,Entire home/apt,,1727.0,92.0,0.11470643951790398
32920902,EXCLUSIVE 120 SQM. BROWNSTONE LOFT. PRIME LOCATION,247474259,2019-03-07,2,19.42623,-99.1601,Cuauhtémoc,Apartment,Entire home/apt,,1932.0,100.0,0.1636716599129513
32921007,Recamara en PH cerca metro Nativitas.,247690133,2019-03-08,2,19.38352,-99.14188,Benito Juárez,Apartment,Private room,,312.0,98.0,-0.22327300857473978
32921244,Single room in Roma neighborhood,79749025,2016-06-24,1,19.404329999999998,-99.15872,Cuauhtémoc,Apartment,Private room,,490.0,,-0.18075686598782065
32921357,Bright & Beautiful Apartment - Condesa/ Escandon,2431283,2012-05-21,1,19.40236,-99.17281,Miguel Hidalgo,Apartment,Private room,,407.0,,-0.20058180887947394
32921798,Loft boutique con home office cerca de Santa Fé,182271712,2018-04-03,4,19.35021,-99.24823,Álvaro Obregón,Loft,Entire home/apt,,1204.0,99.0,-0.010214586172875306
32923558,Enjoy yourselves at my place in La Roma!,32631654,2015-05-04,1,19.415329999999997,-99.16013000000001,Cuauhtémoc,Apartment,Entire home/apt,,888.0,96.0,-0.0856926820013385
32933020,Beautiful bachelor pad,9875134,2013-11-07,1,19.41273,-99.17147,Cuauhtémoc,Apartment,Entire home/apt,,6819.0,100.0,1.3309547431841526
32933693,Amazing Loft #4 Metro & Near Coyoacán,130190068,2017-05-13,7,19.37762,-99.14035,Benito Juárez,Loft,Entire home/apt,,803.0,89.0,-0.10599533436026057
32933968,Amazing Loft #3 Metro & Near Coyoacán!,130190068,2017-05-13,7,19.378439999999998,-99.14014,Benito Juárez,Loft,Entire home/apt,,803.0,89.0,-0.10599533436026057
32934617,Departamento Céntrico. Perfecta ubicación.,2725485,2012-06-24,4,19.402420000000003,-99.17551999999999,Miguel Hidalgo,Apartment,Entire home/apt,,459.0,98.0,-0.18816136273048634
32934910,Polanco's best location,113463511,2017-01-26,2,19.4377,-99.20186,Miguel Hidalgo,Apartment,Entire home/apt,,2250.0,94.0,0.23962746520868325
32934953,"Mexico City, Centro Histórico, Alameda, Down Town",156364920,2017-10-26,2,19.43321,-99.14893000000001,Cuauhtémoc,Apartment,Entire home/apt,,2263.0,96.0,0.24273257674593016
32936547,"Cómoda Habitación en Balbuena, cerca del Foro Sol",124289376,2017-04-04,1,19.4134,-99.10436,Venustiano Carranza,Casa particular (Cuba),Private room,,290.0,90.0,-0.22852781271469608
32936944,Skyview split level apartment close to Polanco,229224549,2018-12-05,1,19.43815,-99.17975,Miguel Hidalgo,Apartment,Entire home/apt,,909.0,95.0,-0.08067673259501658
32937732,"Suite San Simón """"""""OMI"""""""" (2)",99100893,2016-10-10,3,19.4566,-99.13948,Cuauhtémoc,Condominium,Entire home/apt,,1154.0,97.0,-0.022157322854594166
32939515,Mama Mia house in beautiful “Roma” long-term only,121414463,2017-03-18,4,19.41874,-99.17518000000001,Cuauhtémoc,House,Entire home/apt,,500.0,100.0,-0.17836831865147687
32939847,Gorgeous sunny apartment in Escandón-Condesa,247859183,2019-03-09,1,19.40129,-99.17413,Miguel Hidalgo,Apartment,Entire home/apt,,864.0,99.0,-0.09142519560856356
32940849,"Incredible and quiet 2BD, 2BA fully equipped Apt",3919211,2012-10-19,40,19.37189,-99.13832,Benito Juárez,Apartment,Entire home/apt,,867.0,98.0,-0.09070863140766043
32941476,"Tranquil garden retreat in la Conchita, Coyoacan",114558351,2017-02-02,3,19.34825,-99.1586,Coyoacán,Condominium,Entire home/apt,,959.0,97.0,-0.06873399591329772
32942891,Harmony Room & Relax,177381055,2018-03-08,7,19.44969,-99.21504,Miguel Hidalgo,Apartment,Private room,,468.0,98.0,-0.18601167012777695
32944192,Acogedor departamento,104725465,2016-11-22,1,19.37284,-99.15948,Benito Juárez,Apartment,Private room,,290.0,99.0,-0.22852781271469608
32950963,Bonito departamento de planta  baja zona centrica,247962352,2019-03-10,1,19.456979999999998,-99.12155,Venustiano Carranza,Apartment,Entire home/apt,,1204.0,,-0.010214586172875306
32958961,Industrial style apartment near Reforma Avenue,49125312,2015-11-15,18,19.42839,-99.17094,Cuauhtémoc,Apartment,Entire home/apt,,1227.0,94.0,-0.004720927299284629
32959239,Tiny appartment near Coyoacan,62245034,2016-03-09,1,19.35174,-99.14757,Coyoacán,Apartment,Shared room,,223.0,100.0,-0.24453107986819936
32961070,Cute & Cozy Mini Loft - Roma Norte - Morgana Room,248041765,2019-03-10,1,19.41368,-99.15673000000001,Cuauhtémoc,Loft,Entire home/apt,,523.0,97.0,-0.17287465977788619
32961824,Minimalist apartment close to Polanco (3 minutes),248064730,2019-03-10,1,19.44914,-99.20804,Miguel Hidalgo,Apartment,Entire home/apt,,500.0,95.0,-0.17836831865147687
32962476,Departamento amueblado comodidad a tu alcance,106295014,2016-12-05,3,19.42214,-99.12891,Cuauhtémoc,Apartment,Private room,,996.0,,-0.059896370768825764
32962515,Tu lugar para descansar!.,120279520,2017-03-11,1,19.275270000000003,-99.2127,Tlalpan,House,Private room,,490.0,,-0.18075686598782065
32963274,Charming Apt. in Heart of Condesa,126671756,2017-04-19,14,19.41394,-99.17371,Cuauhtémoc,Apartment,Entire home/apt,,1091.0,85.0,-0.03720517107355993
32964676,Studio in the heart México City,69585849,2016-04-30,1,19.43315,-99.14206,Cuauhtémoc,Condominium,Entire home/apt,,950.0,98.0,-0.07088368851600711
32965027,El Solar,108210685,2016-12-23,1,19.32379,-99.13671,Coyoacán,Guest suite,Private room,,446.0,,-0.19126647426773324
32966563,HOME SWEET HOME! TU HOGAR EN LA CIUDAD DE MEXICO,143238804,2017-07-30,2,19.45115,-99.13055,Cuauhtémoc,Apartment,Entire home/apt,,792.0,95.0,-0.10862273643023872
32966619,2 Cachito mexicano,217950770,2018-09-29,2,19.529410000000002,-99.17200000000001,Gustavo A. Madero,Apartment,Private room,,205.0,100.0,-0.24883046507361814
32966716,Linda recamara cerca de parque de los venados,218473144,2018-10-02,1,19.36719,-99.15299,Benito Juárez,Apartment,Private room,,503.0,86.0,-0.17765175445057374
32966947,Spacious Apartment near Reforma,87784047,2016-08-03,2,19.43185,-99.17057,Cuauhtémoc,Apartment,Entire home/apt,,1245.0,99.0,-0.0004215420938658393
32969300,3 balconies BestLocation GreatView,25505471,2015-01-02,21,19.40675,-99.16484,Cuauhtémoc,Apartment,Entire home/apt,,1909.0,96.0,0.15817800103936064
32969603,ROMA-CONDESA SUNNY☀Apt with balcony BestLocation,25505471,2015-01-02,21,19.40665,-99.16627,Cuauhtémoc,Apartment,Entire home/apt,,1909.0,94.0,0.15817800103936064
32969735,COOLEST flat in CONDESA! Great view,25505471,2015-01-02,21,19.4072,-99.17052,Cuauhtémoc,Apartment,Entire home/apt,,1909.0,99.0,0.15817800103936064
32980944,Agradable departamento en el corazón de la Condesa,65418583,2016-04-01,1,19.410420000000002,-99.17743,Cuauhtémoc,Apartment,Entire home/apt,,1409.0,100.0,0.03875063422217202
32984357,"Cosy and comfy flat/apart.  in ""Roma"", Mexico City",46655820,2015-10-15,2,19.41478,-99.15541,Cuauhtémoc,Apartment,Entire home/apt,,796.0,90.0,-0.1076673174957012
32986740,Chill&Smile,245795180,2019-02-27,2,19.4082,-99.17412,Cuauhtémoc,Apartment,Private room,,1000.0,,-0.058940951834288255
32986966,Bonito estudio independiente en Coyoacán,161342389,2017-12-04,3,19.35389,-99.1436,Coyoacán,Tiny house,Entire home/apt,,602.0,92.0,-0.15400513582077038
32987292,Habitación en Renta. Ambiente Familiar y Agradable,193321518,2018-06-03,1,19.30395,-99.16436999999999,Coyoacán,House,Private room,,262.0,100.0,-0.23521574525645864
32989360,Departamento Prohibido en la Condesa,36071982,2015-06-17,1,19.41189,-99.17404,Cuauhtémoc,Apartment,Entire home/apt,,2500.0,96.0,0.29934114861727756
32990204,"Como en casa, queremos ser parte de tu visita!",248290526,2019-03-11,1,19.395979999999998,-99.15451999999999,Benito Juárez,Apartment,Private room,,424.0,100.0,-0.19652127840768954
32990513,Depto. Bolívar 36 Centro Histórico,101077277,2016-10-24,5,19.43231,-99.13750999999999,Cuauhtémoc,Apartment,Entire home/apt,,905.0,98.0,-0.0816321515295541
32990572,Cuarto Loma Hermosa Cdmx,248291273,2019-03-11,1,19.44724,-99.21365,Miguel Hidalgo,Apartment,Private room,,705.0,,-0.12940309825642954
32990691,Cozy Park Corner,187749596,2018-05-03,1,19.41398,-99.16976,Cuauhtémoc,Apartment,Entire home/apt,,1907.0,99.0,0.15770029157209187
32992208,Depto. Blanca.,37181063,2015-06-30,1,19.36634,-99.17562,Benito Juárez,Apartment,Entire home/apt,,1293.0,97.0,0.011043485120584267
32992985,Lovely place in the best neighborhood / Roma Norte,248319170,2019-03-11,1,19.42033,-99.16864,Cuauhtémoc,Apartment,Entire home/apt,,2716.0,100.0,0.35093377108230306
32994453,"Habitación  Carso, Miyana, Antara Nuevo Polanco 1",247273693,2019-03-06,2,19.441860000000002,-99.19294000000001,Miguel Hidalgo,House,Private room,,339.0,98.0,-0.2168239307666116
32994520,Dpto. en el sur de la CDMX. Periférico sur.,42486666,2015-08-25,1,19.300729999999998,-99.17149,Tlalpan,Apartment,Entire home/apt,,490.0,100.0,-0.18075686598782065
32994680,Explore Roma-Condesa in Frida Kahlo Apartment,165528303,2018-01-03,9,19.41947,-99.15554,Cuauhtémoc,Apartment,Entire home/apt,,928.0,95.0,-0.07613849265596341
32994838,"Bienvenidos a la Colonia Álamos, cdmx",127440413,2017-04-24,1,19.39376,-99.14328,Benito Juárez,Serviced apartment,Shared room,,294.0,100.0,-0.22757239378015856
32994925,"Pleasant and cozy 2 BR, 2 BA in Colonia Roma!!!",15981957,2014-05-26,3,19.407220000000002,-99.16181999999999,Cuauhtémoc,Apartment,Entire home/apt,,634.0,100.0,-0.1463617843444703
33001106,Superb penthouse: your oasis in the city,30851659,2015-04-08,3,19.398120000000002,-99.15305,Benito Juárez,Apartment,Entire home/apt,,1850.0,96.0,0.14408557175493236
33003997,Lujoso apartamento en la Colonia Del Valle,33702593,2015-05-19,2,19.38224,-99.16423,Benito Juárez,Apartment,Entire home/apt,,940.0,98.0,-0.07327223585235089
33005696,Habitación en Casa cultural,116897399,2017-02-17,3,19.331960000000002,-99.15813,Coyoacán,House,Private room,,201.0,92.0,-0.24978588400815566
33008502,"Depto. Las Lomas de Chapultepec, 1 persona o 2max",29684938,2015-03-20,1,19.43336,-99.20966999999999,Miguel Hidalgo,Loft,Entire home/apt,,591.0,,-0.15663253789074855
33011219,"Depto #101 ""frente al aeropuerto""",108589107,2016-12-26,12,19.43267,-99.08972,Venustiano Carranza,Apartment,Entire home/apt,,1204.0,98.0,-0.010214586172875306
33012010,Cozy apartment in Pedregal in quiet and safe area,12584483,2014-02-25,3,19.31016,-99.1906,Coyoacán,Apartment,Entire home/apt,,1092.0,83.0,-0.03696631633992555
33012727,Lindo  Departamento en Coyoacán,233556154,2018-12-31,1,19.35351,-99.15191,Coyoacán,Apartment,Entire home/apt,,996.0,95.0,-0.059896370768825764
33012827,Rinconcito Coyoacanense,66924953,2016-04-12,1,19.326420000000002,-99.14541,Coyoacán,Apartment,Entire home/apt,,691.0,95.0,-0.1327470645273108
33013509,Cozy double height mini loft in private street,12584483,2014-02-25,3,19.310010000000002,-99.19162,Coyoacán,Apartment,Entire home/apt,,1159.0,94.0,-0.020963049186422278
